year,quarter,uk_epu_migrant_index,uk_fear_index,germany_epu_migrant_index,germany_fear_index,usa_epu_migrant_index,usa_fear_index,france_epu_migrant_index,france_fear_index,date
2012,2,196.22588023789592,187.20655960537738,136.02338935305588,146.42845691550878,123.64861720276932,80.43313000534846,401.7228989160387,133.795425696925,2012-04-01
2012,3,165.88812406168137,192.65664233095552,102.64622751498752,174.11824858112166,128.5935861312691,71.10793606207649,135.04885910737474,171.81811899674443,2012-07-01
2012,4,265.1903421517349,155.2877415274036,104.14741227516855,130.2726437135484,171.01495978838005,72.63115556631664,154.81969018742242,105.60167919052515,2012-10-01
2013,1,515.8172901528951,182.53692926612416,53.67203616758549,142.48200908176437,236.15113700713545,84.9791589770154,206.8852157809589,111.0337976254889,2013-01-01
2013,2,367.7588203749192,220.3658433330443,101.79562691407607,159.39265783005774,164.96857456025825,97.44000162063725,157.24739922199825,120.80446563692018,2013-04-01
2013,3,305.2754719047284,207.93571009424778,96.66879620583224,193.12087822010136,198.29789990252132,87.4218150991522,126.04063862667334,136.8493921628249,2013-07-01
2013,4,453.20486176934673,218.00321207405804,180.90981029744276,229.99076105196056,128.68778728361258,72.35543761999045,189.80835261877348,144.49470750245302,2013-10-01
2014,1,434.69691660992254,230.80076003989447,84.22768883304968,187.36708199329692,232.36225686156678,78.19776608097283,118.34250438342933,142.41753375692088,2014-01-01
2014,2,368.89604637698807,221.5141207919716,51.9031890899171,212.5178347910821,76.63853615725567,81.77550348707916,203.10457224384493,135.28958781130692,2014-04-01
2014,3,587.7142624490414,256.43359916141367,51.641354820204434,319.72456751882015,105.78603110063491,128.40979556847236,174.79947895167084,149.03723225207145,2014-07-01
2014,4,329.380187703635,296.41224182380046,51.94159525520562,293.07094682373867,153.4569264041266,103.99046207232871,134.36631315749025,124.58745358307416,2014-10-01
2015,1,502.5399297290952,284.91137422610495,85.91542368062758,306.16550974584976,146.6807551052691,97.86305938104087,119.70561176376202,201.73428111004782,2015-01-01
2015,2,693.5242678434344,278.23088906072184,67.63256475885142,304.00539609562566,144.827456298541,83.74267272140847,270.8977706976131,191.67500678311183,2015-04-01
