"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"19.06.2013","1.628,90","1.651,80","1.652,50","1.628,90","","-1,39%"
"18.06.2013","1.651,80","1.639,80","1.654,20","1.639,80","","0,78%"
"17.06.2013","1.639,00","1.630,60","1.646,50","1.630,30","","0,76%"
"14.06.2013","1.626,70","1.635,50","1.640,80","1.624,00","","-0,59%"
"13.06.2013","1.636,40","1.612,20","1.639,20","1.608,10","","1,48%"
"12.06.2013","1.612,50","1.629,90","1.637,70","1.610,90","","-0,84%"
"11.06.2013","1.626,10","1.638,60","1.640,10","1.622,90","","-1,02%"
"10.06.2013","1.642,80","1.644,70","1.648,70","1.639,30","","-0,04%"
"07.06.2013","1.643,40","1.625,30","1.644,40","1.625,30","","1,28%"
"06.06.2013","1.622,60","1.609,30","1.622,60","1.598,20","","0,85%"
"05.06.2013","1.608,90","1.629,00","1.629,30","1.607,10","","-1,38%"
"04.06.2013","1.631,40","1.640,70","1.646,50","1.623,60","","-0,55%"
"03.06.2013","1.640,40","1.631,70","1.640,40","1.622,70","","0,59%"
"31.05.2013","1.630,70","1.652,10","1.659,00","1.630,70","","-1,43%"
"30.05.2013","1.654,40","1.649,10","1.661,90","1.648,60","","0,36%"
"29.05.2013","1.648,40","1.656,60","1.656,60","1.640,00","","-0,70%"
"28.05.2013","1.660,10","1.652,60","1.674,20","1.652,60","","0,64%"
"24.05.2013","1.649,60","1.646,70","1.649,80","1.636,90","","-0,05%"
"23.05.2013","1.650,50","1.651,60","1.655,50","1.635,50","","-0,29%"
"22.05.2013","1.655,30","1.669,40","1.687,20","1.648,90","","-0,83%"
"21.05.2013","1.669,20","1.666,20","1.674,90","1.662,70","","0,17%"
"20.05.2013","1.666,30","1.665,70","1.672,80","1.663,50","","-0,07%"
"17.05.2013","1.667,50","1.652,50","1.667,50","1.652,50","","1,03%"
"16.05.2013","1.650,50","1.658,10","1.660,50","1.648,60","","-0,50%"
"15.05.2013","1.658,80","1.649,10","1.661,50","1.646,70","","0,52%"
"14.05.2013","1.650,30","1.633,80","1.651,10","1.633,80","","1,01%"
"13.05.2013","1.633,80","1.632,10","1.636,00","1.626,70","","0,01%"
"10.05.2013","1.633,70","1.626,70","1.633,70","1.623,70","","0,43%"
"09.05.2013","1.626,70","1.632,70","1.635,00","1.623,10","","-0,37%"
"08.05.2013","1.632,70","1.626,00","1.632,80","1.622,70","","0,41%"
"07.05.2013","1.626,00","1.617,50","1.626,00","1.616,60","","0,53%"
"06.05.2013","1.617,50","1.614,40","1.619,80","1.614,20","","0,19%"
"03.05.2013","1.614,40","1.597,60","1.618,50","1.597,60","","1,05%"
"02.05.2013","1.597,60","1.582,80","1.598,60","1.582,80","","0,94%"
"01.05.2013","1.582,70","1.597,50","1.597,50","1.581,30","","-0,93%"
"30.04.2013","1.597,60","1.593,60","1.597,60","1.586,50","","0,25%"
"29.04.2013","1.593,60","1.582,30","1.596,70","1.582,30","","0,72%"
"26.04.2013","1.582,20","1.585,20","1.585,80","1.577,60","","-0,19%"
"25.04.2013","1.585,20","1.578,90","1.592,60","1.578,90","","0,41%"
"24.04.2013","1.578,80","1.578,80","1.583,00","1.575,80","","0,00%"
"23.04.2013","1.578,80","1.562,50","1.579,60","1.562,50","","1,04%"
"22.04.2013","1.562,50","1.555,20","1.565,50","1.548,20","","0,47%"
"19.04.2013","1.555,20","1.541,60","1.555,90","1.539,40","","0,88%"
"18.04.2013","1.541,60","1.552,00","1.554,40","1.536,00","","-0,67%"
"17.04.2013","1.552,00","1.574,60","1.574,60","1.543,70","","-1,44%"
"16.04.2013","1.574,60","1.552,40","1.575,30","1.552,40","","1,43%"
"15.04.2013","1.552,40","1.588,80","1.588,80","1.552,30","","-2,29%"
"12.04.2013","1.588,80","1.593,30","1.593,30","1.580,00","","-0,29%"
"11.04.2013","1.593,40","1.587,70","1.597,30","1.586,20","","0,36%"
"10.04.2013","1.587,70","1.568,60","1.589,10","1.568,60","","1,22%"
"09.04.2013","1.568,60","1.563,10","1.573,90","1.560,90","","0,35%"
"08.04.2013","1.563,10","1.553,30","1.563,10","1.548,60","","0,63%"
"05.04.2013","1.553,30","1.560,00","1.560,00","1.539,50","","-0,43%"
"04.04.2013","1.560,00","1.553,70","1.562,60","1.552,50","","0,41%"
"03.04.2013","1.553,70","1.570,20","1.571,50","1.549,80","","-1,05%"
"02.04.2013","1.570,20","1.562,20","1.573,70","1.562,20","","0,51%"
"01.04.2013","1.562,20","1.569,20","1.570,60","1.558,50","","-0,45%"
"28.03.2013","1.569,20","1.562,90","1.570,30","1.561,10","","0,41%"
"27.03.2013","1.562,80","1.563,80","1.564,10","1.551,90","","-0,06%"
"26.03.2013","1.563,80","1.551,70","1.564,00","1.551,70","","0,78%"
"25.03.2013","1.551,70","1.556,90","1.564,90","1.546,20","","-0,33%"
"22.03.2013","1.556,90","1.545,90","1.557,70","1.545,90","","0,72%"
"21.03.2013","1.545,80","1.558,70","1.558,70","1.543,50","","-0,83%"
"20.03.2013","1.558,70","1.548,30","1.561,60","1.548,30","","0,67%"
"19.03.2013","1.548,30","1.552,10","1.557,20","1.538,60","","-0,24%"
"18.03.2013","1.552,10","1.560,70","1.560,70","1.545,10","","-0,55%"
"15.03.2013","1.560,70","1.563,20","1.563,60","1.555,70","","-0,16%"
"14.03.2013","1.563,20","1.554,50","1.563,30","1.554,50","","0,56%"
"13.03.2013","1.554,50","1.552,50","1.556,40","1.548,20","","0,13%"
"12.03.2013","1.552,50","1.556,20","1.556,80","1.548,20","","-0,24%"
"11.03.2013","1.556,20","1.551,20","1.556,30","1.547,40","","0,32%"
"08.03.2013","1.551,20","1.544,30","1.552,50","1.542,90","","0,45%"
"07.03.2013","1.544,30","1.541,50","1.545,80","1.541,50","","0,18%"
"06.03.2013","1.541,50","1.539,80","1.545,20","1.538,10","","0,11%"
"05.03.2013","1.539,80","1.525,20","1.543,50","1.525,20","","0,96%"
"04.03.2013","1.525,20","1.518,20","1.525,30","1.512,30","","0,46%"
"01.03.2013","1.518,20","1.514,70","1.520,00","1.501,50","","0,23%"
"28.02.2013","1.514,70","1.516,00","1.525,30","1.514,50","","-0,09%"
"27.02.2013","1.516,00","1.496,90","1.520,10","1.494,90","","1,28%"
"26.02.2013","1.496,90","1.487,80","1.499,00","1.485,00","","0,61%"
"25.02.2013","1.487,80","1.515,60","1.525,80","1.487,80","","-1,83%"
"22.02.2013","1.515,60","1.502,40","1.515,60","1.502,40","","0,88%"
"21.02.2013","1.502,40","1.512,00","1.512,00","1.497,30","","-0,63%"
"20.02.2013","1.512,00","1.530,90","1.530,90","1.511,40","","-1,23%"
"19.02.2013","1.530,90","1.519,80","1.530,90","1.519,80","","0,73%"
"15.02.2013","1.519,80","1.521,40","1.524,20","1.514,10","","-0,11%"
"14.02.2013","1.521,40","1.520,30","1.523,10","1.514,00","","0,07%"
"13.02.2013","1.520,30","1.519,40","1.524,70","1.515,90","","0,06%"
"12.02.2013","1.519,40","1.517,00","1.522,30","1.515,60","","0,16%"
"11.02.2013","1.517,00","1.517,90","1.518,30","1.513,60","","-0,06%"
"08.02.2013","1.517,90","1.509,40","1.518,30","1.509,40","","0,56%"
"07.02.2013","1.509,40","1.512,10","1.512,90","1.498,50","","-0,18%"
"06.02.2013","1.512,10","1.511,30","1.512,50","1.504,70","","0,05%"
"05.02.2013","1.511,30","1.495,70","1.515,00","1.495,70","","1,04%"
"04.02.2013","1.495,70","1.513,20","1.513,20","1.495,00","","-1,16%"
"01.02.2013","1.513,20","1.498,10","1.514,40","1.498,10","","1,01%"
"31.01.2013","1.498,10","1.502,00","1.504,20","1.496,80","","-0,26%"
"30.01.2013","1.502,00","1.507,80","1.509,90","1.500,10","","-0,38%"
"29.01.2013","1.507,80","1.500,20","1.509,30","1.498,10","","0,51%"
"28.01.2013","1.500,20","1.503,00","1.503,20","1.496,30","","-0,19%"
"25.01.2013","1.503,00","1.494,80","1.503,30","1.494,80","","0,55%"
"24.01.2013","1.494,80","1.494,80","1.502,30","1.489,50","","0,00%"
"23.01.2013","1.494,80","1.492,60","1.496,10","1.489,90","","0,15%"
"22.01.2013","1.492,60","1.486,00","1.492,60","1.481,20","","0,44%"
"18.01.2013","1.486,00","1.481,00","1.486,00","1.475,80","","0,34%"
"17.01.2013","1.480,90","1.472,60","1.485,20","1.472,60","","0,56%"
"16.01.2013","1.472,60","1.472,30","1.474,00","1.467,60","","0,02%"
"15.01.2013","1.472,30","1.470,70","1.473,30","1.463,80","","0,11%"
"14.01.2013","1.470,70","1.472,00","1.472,00","1.465,70","","-0,09%"
"11.01.2013","1.472,00","1.472,10","1.472,80","1.467,60","","-0,01%"
"10.01.2013","1.472,10","1.464,60","1.472,30","1.461,00","","0,76%"
"09.01.2013","1.461,00","1.457,20","1.464,70","1.457,20","","0,26%"
"08.01.2013","1.457,20","1.461,90","1.461,90","1.451,60","","-0,32%"
"07.01.2013","1.461,90","1.466,50","1.466,50","1.456,60","","-0,31%"
"04.01.2013","1.466,50","1.459,40","1.467,90","1.459,00","","0,49%"
"03.01.2013","1.459,40","1.462,40","1.465,50","1.455,50","","-0,21%"
"02.01.2013","1.462,40","1.426,20","1.462,40","1.426,20","","2,54%"
"31.12.2012","1.426,20","1.402,40","1.426,70","1.398,10","","1,70%"
"28.12.2012","1.402,40","1.418,10","1.418,10","1.401,60","","-1,11%"
"27.12.2012","1.418,10","1.419,80","1.422,80","1.401,80","","-0,12%"
"26.12.2012","1.419,80","1.426,70","1.429,40","1.416,40","","-0,48%"
"24.12.2012","1.426,70","1.430,20","1.430,20","1.424,70","","-0,24%"
"21.12.2012","1.430,20","1.443,70","1.443,70","1.422,60","","-0,94%"
"20.12.2012","1.443,70","1.435,80","1.443,70","1.432,80","","0,55%"
"19.12.2012","1.435,80","1.446,80","1.447,80","1.435,80","","-0,76%"
"18.12.2012","1.446,80","1.430,50","1.448,00","1.430,50","","1,15%"
"17.12.2012","1.430,40","1.413,50","1.430,70","1.413,50","","1,19%"
"14.12.2012","1.413,60","1.419,50","1.419,50","1.411,90","","-0,42%"
"13.12.2012","1.419,50","1.428,50","1.431,40","1.416,00","","-0,63%"
"12.12.2012","1.428,50","1.427,80","1.438,60","1.426,80","","0,05%"
"11.12.2012","1.427,80","1.418,50","1.434,30","1.418,50","","0,66%"
"10.12.2012","1.418,50","1.418,10","1.421,60","1.415,60","","0,03%"
"07.12.2012","1.418,10","1.414,00","1.420,30","1.410,90","","0,30%"
"06.12.2012","1.413,90","1.409,40","1.414,00","1.405,90","","0,33%"
"05.12.2012","1.409,30","1.407,00","1.415,60","1.398,20","","0,16%"
"04.12.2012","1.407,00","1.409,50","1.413,10","1.403,70","","-0,18%"
"03.12.2012","1.409,50","1.416,30","1.423,70","1.408,50","","-0,47%"
"30.11.2012","1.416,20","1.416,00","1.418,90","1.411,60","","0,01%"
"29.11.2012","1.416,00","1.410,00","1.419,70","1.409,00","","0,43%"
"28.11.2012","1.409,90","1.398,80","1.410,30","1.385,40","","0,79%"
"27.11.2012","1.398,90","1.406,30","1.409,00","1.398,00","","-0,53%"
"26.11.2012","1.406,30","1.409,20","1.409,20","1.397,70","","-0,21%"
"23.11.2012","1.409,20","1.391,00","1.409,20","1.391,00","","1,31%"
"21.11.2012","1.391,00","1.387,80","1.391,20","1.386,40","","0,23%"
"20.11.2012","1.387,80","1.386,80","1.389,80","1.377,00","","0,06%"
"19.11.2012","1.386,90","1.359,90","1.386,90","1.359,90","","1,99%"
"16.11.2012","1.359,90","1.353,40","1.362,00","1.343,30","","0,49%"
"15.11.2012","1.353,30","1.355,40","1.360,60","1.348,00","","-0,16%"
"14.11.2012","1.355,50","1.374,60","1.380,10","1.352,50","","-1,38%"
"13.11.2012","1.374,50","1.380,00","1.388,80","1.371,40","","-0,40%"
"12.11.2012","1.380,00","1.379,90","1.384,90","1.377,20","","0,01%"
"09.11.2012","1.379,80","1.377,50","1.391,40","1.373,00","","0,17%"
"08.11.2012","1.377,50","1.394,50","1.401,20","1.377,50","","-1,22%"
"07.11.2012","1.394,50","1.428,30","1.428,30","1.388,10","","-2,37%"
"06.11.2012","1.428,40","1.417,30","1.433,40","1.417,30","","0,78%"
"05.11.2012","1.417,30","1.414,00","1.419,90","1.408,10","","0,22%"
"02.11.2012","1.414,20","1.427,60","1.434,30","1.412,90","","-0,94%"
"01.11.2012","1.427,60","1.412,20","1.428,30","1.412,20","","1,09%"
"31.10.2012","1.412,20","1.411,00","1.418,80","1.406,00","","0,02%"
"26.10.2012","1.411,90","1.413,00","1.417,10","1.403,30","","-0,08%"
"25.10.2012","1.413,00","1.409,70","1.421,10","1.405,10","","0,30%"
"24.10.2012","1.408,80","1.413,20","1.420,00","1.407,10","","-0,30%"
"23.10.2012","1.413,10","1.433,70","1.433,70","1.407,60","","-1,44%"
"22.10.2012","1.433,80","1.433,20","1.435,50","1.422,10","","0,04%"
"19.10.2012","1.433,20","1.457,30","1.457,30","1.429,80","","-1,65%"
"18.10.2012","1.457,30","1.460,90","1.464,00","1.452,60","","-0,25%"
"17.10.2012","1.460,90","1.454,20","1.462,20","1.453,30","","0,41%"
"16.10.2012","1.454,90","1.440,30","1.455,50","1.440,30","","1,03%"
"15.10.2012","1.440,10","1.428,80","1.441,30","1.427,20","","0,80%"
"12.10.2012","1.428,60","1.432,80","1.438,40","1.425,50","","-0,29%"
"11.10.2012","1.432,80","1.432,80","1.443,90","1.432,80","","0,01%"
"10.10.2012","1.432,60","1.441,50","1.442,50","1.430,60","","-0,62%"
"09.10.2012","1.441,50","1.455,90","1.455,90","1.441,20","","-0,99%"
"08.10.2012","1.455,90","1.460,90","1.460,90","1.453,10","","-0,34%"
"05.10.2012","1.460,90","1.461,40","1.471,00","1.456,90","","-0,03%"
"04.10.2012","1.461,40","1.451,10","1.463,10","1.451,10","","0,72%"
"03.10.2012","1.451,00","1.446,00","1.454,30","1.442,00","","0,36%"
"02.10.2012","1.445,80","1.445,00","1.451,50","1.439,00","","0,09%"
"01.10.2012","1.444,50","1.440,90","1.457,10","1.440,90","","0,26%"
"28.09.2012","1.440,70","1.447,10","1.447,10","1.435,60","","-0,45%"
"27.09.2012","1.447,20","1.433,40","1.450,20","1.433,40","","0,97%"
"26.09.2012","1.433,30","1.441,60","1.441,60","1.430,50","","-0,58%"
"25.09.2012","1.441,60","1.456,90","1.463,20","1.441,60","","-1,05%"
"24.09.2012","1.456,90","1.459,80","1.460,70","1.452,10","","-0,23%"
"21.09.2012","1.460,20","1.460,30","1.467,10","1.459,50","","-0,01%"
"20.09.2012","1.460,30","1.461,00","1.461,20","1.450,00","","-0,05%"
"19.09.2012","1.461,00","1.459,50","1.465,20","1.457,90","","0,12%"
"18.09.2012","1.459,30","1.461,20","1.461,50","1.456,10","","-0,13%"
"17.09.2012","1.461,20","1.465,40","1.465,60","1.457,50","","-0,31%"
"14.09.2012","1.465,80","1.460,10","1.474,50","1.460,10","","0,40%"
"13.09.2012","1.460,00","1.436,60","1.463,80","1.435,30","","1,63%"
"12.09.2012","1.436,60","1.433,60","1.439,20","1.433,00","","0,21%"
"11.09.2012","1.433,60","1.429,10","1.437,80","1.429,10","","0,31%"
"10.09.2012","1.429,10","1.437,90","1.438,70","1.429,00","","-0,61%"
"07.09.2012","1.437,90","1.432,10","1.437,90","1.431,50","","0,41%"
"06.09.2012","1.432,10","1.403,40","1.432,10","1.403,40","","2,05%"
"05.09.2012","1.403,40","1.404,90","1.408,80","1.401,20","","-0,11%"
"04.09.2012","1.404,90","1.406,50","1.409,30","1.396,60","","-0,12%"
"31.08.2012","1.406,60","1.400,10","1.413,10","1.399,00","","0,51%"
"30.08.2012","1.399,50","1.410,10","1.410,10","1.397,00","","-0,78%"
"29.08.2012","1.410,50","1.409,30","1.414,00","1.406,60","","0,09%"
"28.08.2012","1.409,30","1.410,40","1.413,60","1.405,60","","-0,08%"
"27.08.2012","1.410,40","1.411,10","1.416,20","1.409,10","","-0,05%"
"24.08.2012","1.411,10","1.402,00","1.413,50","1.398,00","","0,64%"
"23.08.2012","1.402,10","1.413,50","1.413,50","1.400,50","","-0,81%"
"22.08.2012","1.413,50","1.413,10","1.416,10","1.406,80","","0,02%"
"21.08.2012","1.413,20","1.418,10","1.426,70","1.410,90","","-0,35%"
"20.08.2012","1.418,10","1.417,80","1.418,10","1.412,10","","-0,01%"
"17.08.2012","1.418,20","1.415,80","1.418,70","1.414,70","","0,19%"
"16.08.2012","1.415,50","1.406,60","1.417,40","1.404,20","","0,71%"
"15.08.2012","1.405,50","1.403,90","1.407,70","1.401,80","","0,11%"
"14.08.2012","1.403,90","1.404,40","1.410,00","1.400,60","","-0,01%"
"13.08.2012","1.404,10","1.405,90","1.405,90","1.397,30","","-0,13%"
"10.08.2012","1.405,90","1.402,60","1.406,00","1.395,60","","0,22%"
"09.08.2012","1.402,80","1.402,30","1.406,00","1.398,80","","0,04%"
"08.08.2012","1.402,20","1.401,20","1.404,10","1.396,10","","0,06%"
"07.08.2012","1.401,30","1.394,50","1.407,10","1.394,50","","0,51%"
"06.08.2012","1.394,20","1.391,00","1.399,60","1.391,00","","0,23%"
"03.08.2012","1.391,00","1.365,50","1.394,20","1.365,50","","1,90%"
"02.08.2012","1.365,00","1.375,10","1.375,10","1.354,70","","-0,73%"
"01.08.2012","1.375,10","1.379,30","1.385,00","1.373,30","","-0,30%"
"31.07.2012","1.379,30","1.385,30","1.387,20","1.379,20","","-0,43%"
"30.07.2012","1.385,30","1.385,90","1.391,70","1.381,40","","-0,05%"
"27.07.2012","1.386,00","1.360,00","1.389,20","1.360,00","","1,91%"
"26.07.2012","1.360,00","1.338,20","1.363,10","1.338,20","","1,65%"
"25.07.2012","1.337,90","1.338,30","1.344,00","1.331,50","","-0,03%"
"24.07.2012","1.338,30","1.350,50","1.351,50","1.329,20","","-0,90%"
"23.07.2012","1.350,50","1.362,30","1.362,30","1.337,60","","-0,90%"
"20.07.2012","1.362,70","1.376,50","1.376,50","1.362,20","","-1,00%"
"19.07.2012","1.376,50","1.373,00","1.380,40","1.371,20","","0,27%"
"18.07.2012","1.372,80","1.363,60","1.375,30","1.359,00","","0,67%"
"17.07.2012","1.363,70","1.353,70","1.365,40","1.345,10","","0,75%"
"16.07.2012","1.353,60","1.356,50","1.357,30","1.348,50","","-0,24%"
"13.07.2012","1.356,80","1.334,80","1.357,70","1.334,80","","1,65%"
"12.07.2012","1.334,80","1.341,30","1.341,30","1.325,40","","-0,50%"
"11.07.2012","1.341,50","1.341,40","1.345,00","1.333,20","","0,00%"
"10.07.2012","1.341,50","1.353,00","1.361,50","1.336,30","","-0,81%"
"09.07.2012","1.352,50","1.354,70","1.354,90","1.346,70","","-0,16%"
"06.07.2012","1.354,70","1.367,10","1.367,10","1.348,00","","-0,94%"
"05.07.2012","1.367,60","1.373,70","1.373,80","1.363,00","","-0,47%"
"03.07.2012","1.374,00","1.365,80","1.374,80","1.363,50","","0,62%"
"02.07.2012","1.365,50","1.362,30","1.366,30","1.355,70","","0,24%"
"29.06.2012","1.362,20","1.330,10","1.362,20","1.330,10","","2,50%"
"28.06.2012","1.329,00","1.331,50","1.331,50","1.313,30","","-0,21%"
"27.06.2012","1.331,80","1.320,70","1.334,40","1.320,70","","0,89%"
"26.06.2012","1.320,00","1.314,10","1.324,20","1.310,30","","0,48%"
"25.06.2012","1.313,70","1.334,90","1.334,90","1.309,30","","-1,60%"
"22.06.2012","1.335,00","1.325,90","1.337,80","1.325,90","","0,72%"
"21.06.2012","1.325,50","1.355,40","1.358,30","1.324,40","","-2,23%"
"20.06.2012","1.355,70","1.358,00","1.361,60","1.346,50","","-0,17%"
"19.06.2012","1.358,00","1.344,80","1.363,50","1.344,80","","0,98%"
"18.06.2012","1.344,80","1.342,40","1.348,20","1.334,50","","0,15%"
"15.06.2012","1.342,80","1.329,20","1.343,30","1.329,20","","1,03%"
"14.06.2012","1.329,10","1.314,90","1.333,70","1.314,10","","1,08%"
"13.06.2012","1.314,90","1.324,00","1.327,30","1.310,50","","-0,70%"
"12.06.2012","1.324,20","1.309,40","1.324,30","1.306,60","","1,17%"
"11.06.2012","1.308,90","1.325,70","1.335,50","1.307,70","","-1,27%"
"08.06.2012","1.325,70","1.315,00","1.325,80","1.307,80","","0,81%"
"07.06.2012","1.315,00","1.316,20","1.329,00","1.312,70","","-0,01%"
"06.06.2012","1.315,10","1.285,60","1.315,10","1.285,60","","2,30%"
"05.06.2012","1.285,50","1.277,80","1.287,60","1.274,20","","0,57%"
"04.06.2012","1.278,20","1.278,30","1.282,50","1.266,70","","0,02%"
"01.06.2012","1.278,00","1.309,90","1.309,90","1.277,20","","-2,47%"
"31.05.2012","1.310,30","1.313,10","1.319,70","1.298,90","","-0,23%"
"30.05.2012","1.313,30","1.331,20","1.331,20","1.310,80","","-1,43%"
"29.05.2012","1.332,40","1.318,90","1.334,90","1.318,90","","1,11%"
"25.05.2012","1.317,80","1.320,80","1.324,20","1.314,20","","-0,22%"
"24.05.2012","1.320,70","1.318,70","1.324,10","1.310,50","","0,14%"
"23.05.2012","1.318,90","1.316,00","1.320,70","1.296,50","","0,17%"
"22.05.2012","1.316,60","1.316,10","1.328,50","1.310,00","","0,05%"
"21.05.2012","1.316,00","1.295,70","1.316,40","1.295,70","","1,61%"
"18.05.2012","1.295,20","1.305,00","1.312,20","1.292,00","","-0,74%"
"17.05.2012","1.304,90","1.324,80","1.326,40","1.304,90","","-1,50%"
"16.05.2012","1.324,80","1.330,80","1.341,80","1.324,80","","-0,44%"
"15.05.2012","1.330,70","1.338,40","1.344,90","1.328,40","","-0,57%"
"14.05.2012","1.338,30","1.351,90","1.351,90","1.336,60","","-1,12%"
"11.05.2012","1.353,40","1.358,10","1.365,70","1.348,90","","-0,34%"
"10.05.2012","1.358,00","1.354,60","1.365,90","1.354,60","","0,25%"
"09.05.2012","1.354,60","1.363,20","1.363,70","1.343,10","","-0,67%"
"08.05.2012","1.363,70","1.369,20","1.369,20","1.347,80","","-0,43%"
"07.05.2012","1.369,60","1.368,80","1.373,90","1.363,90","","0,04%"
"04.05.2012","1.369,10","1.391,50","1.391,50","1.368,00","","-1,62%"
"03.05.2012","1.391,60","1.402,30","1.403,10","1.388,70","","-0,76%"
"02.05.2012","1.402,30","1.405,50","1.405,50","1.393,90","","-0,25%"
"01.05.2012","1.405,80","1.397,90","1.415,30","1.395,70","","0,57%"
"30.04.2012","1.397,90","1.403,30","1.403,30","1.394,00","","-0,39%"
"27.04.2012","1.403,40","1.400,20","1.406,60","1.397,30","","0,24%"
"26.04.2012","1.400,00","1.390,60","1.402,10","1.387,30","","0,67%"
"25.04.2012","1.390,70","1.372,10","1.391,40","1.372,10","","1,36%"
"24.04.2012","1.372,00","1.367,00","1.375,60","1.366,80","","0,37%"
"23.04.2012","1.366,90","1.378,50","1.378,50","1.358,80","","-0,84%"
"20.04.2012","1.378,50","1.377,00","1.387,40","1.377,00","","0,12%"
"19.04.2012","1.376,90","1.385,10","1.390,50","1.370,30","","-0,59%"
"18.04.2012","1.385,10","1.390,80","1.390,80","1.383,30","","-0,41%"
"17.04.2012","1.390,80","1.369,60","1.392,80","1.369,60","","1,55%"
"16.04.2012","1.369,60","1.370,30","1.379,70","1.365,40","","-0,05%"
"13.04.2012","1.370,30","1.387,60","1.387,60","1.369,80","","-1,25%"
"12.04.2012","1.387,60","1.368,80","1.388,10","1.368,80","","1,38%"
"11.04.2012","1.368,70","1.359,00","1.374,70","1.359,00","","0,74%"
"10.04.2012","1.358,60","1.382,20","1.383,00","1.357,40","","-1,71%"
"09.04.2012","1.382,20","1.397,50","1.397,50","1.378,20","","-1,14%"
"05.04.2012","1.398,10","1.398,80","1.401,60","1.392,90","","-0,06%"
"04.04.2012","1.399,00","1.413,10","1.413,10","1.394,10","","-1,02%"
"03.04.2012","1.413,40","1.419,00","1.419,00","1.404,60","","-0,39%"
